-0.109616882940147,0.00898588884744203
-0.183563018913497,-0.0398331528491205
-0.109599643728667,-0.0334310668157247
-0.165839400611405,-0.0408954614163811
-0.0935795947645568,0.0967359712165327
0.0812626904994528,-0.167861993773694
-0.147643567234755,0.0660474679228012
-0.0153185441738881,-0.0869073266738309
0.182638923368419,0.0554343868021892
0.122017624361008,-0.121874335251851
0.218115524357505,-0.0351389328341031
0.137375180385998,0.159155612232474
0.0078534321137596,0.119570893544157
-0.158719844791501,0.0292343129101982
0.160362535900747,-0.131251093829343
-0.134245896472682,-0.0766440973501829
0.0451128871675695,0.180244627287915
-0.0674668680381519,0.0932955308114119
-0.070330852332697,-0.0750323014047515
-0.185138314487309,-0.0875441211958486
-0.0308382508996346,-0.0546006727438332
0.00942413931557498,-0.0909302285472011
0.186805802810293,-0.117105778850607
0.0681336027030446,0.0170977633061256
0.0628186508445308,-0.0198476592267146
0.0601417773364506,-0.116614210843965
-0.0359731722169951,0.0240690320084694
0.0906537208064526,0.128628818587176
0.0171664198738687,0.122700276409914
0.057990939761211,0.194311851720344
