0.0570912945874931,-0.148774679330424
0.0101186503419588,0.0121843720261236
-0.196342416691085,-0.00961451877944287
0.180005287100539,-0.145753485523988
0.179047803358859,0.0979539556841723
0.185060352127649,0.0356513833581193
0.0886716530406971,0.234648895702196
0.0590872777880664,-0.0803401064199222
0.0319711117000911,0.0738945734523968
-0.0909110367911959,0.0765380727809614
-0.110599698447931,0.119421757057055
0.152945846057223,-0.172985072277609
0.195063313559331,0.0483121702216196
0.0120413634489408,0.0456169523901651
0.0839805292605675,-0.0503983787560784
0.112347617402918,0.00414958296887287
-0.05462531193349,-0.138529735566851
-0.194343437045179,-0.0105524181340042
-0.217082951241002,0.00296093514588987
-0.0321737603074487,0.127906676316183
-0.210399245624367,-0.0654679672410246
0.0228457574640667,0.0503829652302749
-0.0680463309294587,0.0473066193501789
-0.0846190547083504,-0.119199570496858
-0.111134613518891,-0.0353129791580072
